"userid","ope","con","ext","agr","neu","message"
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","the Leonid meteor shower, with up to 5000 meteors a night this year, is peaking Monday night from roughly 11 pm until 4 am on Tuesday  :-D"
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","will be fighting with computers continuously for at least the next week."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","in the final throes of Archland"
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","is always surprised at how many building materials are made from cyanide, formaldehyde, and uric acid."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","just wants to be settled in a great many things."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","has had an amazing and adventurous holiday, full of games and leftovers and hitchhiking."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","is glad to be."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","argh."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","is full up of memories of forested shrines, crashing beaches, and one very long, very windy road."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","is Monsterballin' (*PROPNAME* is awesome!), then off to a weekend of rockin' out with siblings and relaxing in giant blanket forts."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","is settling down for the end of an amazing summer."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","is work, school, firepit, Manhattan, school."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","is back to school"
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","has three bucks, two bags, one me."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","Should get in to Ithaca sometime before morning, and spend the rest of the weekend with amazing people and eccentric 3D models."
"da56abb46f342d8e4b4bc96165cd645d","4.8","3.5","3.4","4.53","1.68","is jittery over tchnological complexity and impending deadlines."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","just took my little babies out of the museum. :~~~~~~~~~~~~~~~~~"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","has her first meeting with the *PROPNAME* Automation Team today. Are they going to haze me?"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","sure had fun last night :D"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is happy to be home again. Just in time for the hava gorgo mishe."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is hotly waiting the MJ zombie comeback."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is looking at the man in the mirror."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","Achievement Unlocked: Death Wish"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","doesnt think you're beatiful she thinks you're beyond it."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is ohhhhh."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is enjoying this incredibly beautiful sky."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","wants a Mojito."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","hopes to play Surrealist Games with you tonight. Moustache required."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is trying to get out of Beta too."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","loves friends that help clean up the party. And has pretty great friends in general."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is excited for her first Independence Day //*PROPNAME* style//."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","just went to her first Phish show! It was great fun, though I'm not sure who spread the rumor that it's ok to use glowstick goo as body paint."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is a standard packet."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is happy she finally got off the Google Voice waitlist //and// got the best phone number in the history of the world."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","was A's, is now Z's."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","""Do you do the air glock or air shotgun when you hear that song? I do the air glock� that's just my style."" 105.3 DJ at the end of MIA's Paper Planes"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","loves her new *PROPNAME* haircut, even though the bangs were sticking straight up into the air this morning."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","listening to *PROPNAME* (I'm guessing?) being very very wonderful on NPR."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","has another show maybe! With *PROPNAME* maybe!!!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is about to enjoy the hell out of this day."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","s katamari is mostly tools, gears, clamps."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","got a literal ant in her pants!!!!!!!!!!!! (It bit her omg?!?!?!!)"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","almost killed herself with a kettlebell!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","finds it funny to fit her whole life in such little, little boxes. Is 'funny' the right word?"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","oh, Canada!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","has, for two years, tried to open her apartment door with her studio key every single night. Today she actually tried with the remote car key. A first!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","wonders if the electric eel would make a good spirit animal."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","sudo reboot"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is heading home for some sensory deprivation (and *PROPNAME*'s? anyone?)"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","""well you have a 1//d integral too, but you want to integrate across the entire prostate!"""
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","saw so much magic last night."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is feeling Shady."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","loves workouts that involve kicking and punching the best."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is rebooting in Safe Mode."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","one more robot learns to be something more than a machine."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is prototyping gantries for butt-robots (mostly out of Lego)."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is curing cancer with an egg-laying butt-robot, one prostate at a time."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is gonna miss *PROPNAME*'s Illin' With the Will-Man until its Fall comeback."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is seeing *PROPNAME* & *PROPNAME*! :D"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is wearing paint-free jeans (& gives them a day at best)."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","scratch *PROPNAME*, replace with *PROPNAME*. Divine."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","loves America."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is getting down with the OPD."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is taking the trouble to blow her bubbles away."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","adores this week of seeing all her super talented musician friends play! You all impress the hell out of me."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is playing Xbox and Legos alone... unless there are any humans around that want to play with me???"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","keeps failing *PROPNAME* & *PROPNAME* (Expert)!!!!!!! >:0"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","just got fog roll'd."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is finally making art again."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","just got scolded for reckless soldering. My bad KG!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","just built a totally awesome interactive Cyborg Trinity map. <3 GMaps API <3"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","couldn't find wire strippers so is just using shop scissors. BAM."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is ready for dancing!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","hears some sort of kitten meowing from 35,000ft and getting closer....."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","can forget that even small things leave a big wake."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","had to run down the street with two bungee ropes across her hips, towing her trainer as he sang ""This Land Is My Land""."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","FLEW A KITE WITH HER FEET TODAY AND IT WAS 100% AWESOME."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","loves driving on 1."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","can't wait to meet the tiny new *PROPNAME*! Happy 0th!!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is having the loveliest last week//end with all you lovely lovely people."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","looking forward to LADIEZ NIGHT at Smitty's :D"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","ran back for her laptop when the firebell went off in Etcheverry. For shame!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","needs help. Is my artist name ""*PROPNAME*"" or ""*PROPNAME*""?"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","knows there are meteors behind those clouds."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is in her studio for the last time."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","just heard 'In the Hall of the Mountain King' on the radio. Then 'Cold As Ice'. Ah, it's like being home with my family."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is wandering around San Francisco in the rain <3"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is totally *PROPNAME* circa 1962."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","needs to know guys, seriously, what to do with this squid."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","loved San Francisco a little extra from the back of a Ducati."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","placed her first order (Chumby guts) to a shipping zip of 10014. Going to celebrate with Bibimbop and some Korean beer."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is feeling 23 ways at once. But mostly ready for a party."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","just took the loveliest walk."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","had her purse stolen last night and is back to phonelessness. Dammit!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","alligators twice, solders once."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","was assumed to be one of the other artist's assistants... but found a cozy little spot for the hygros on the killing floor."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is lucky to have friends like *PROPNAME* around to point out that a glass desk will lead to serious laser mouse frustration."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is hangin' with *PROPNAME*."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is deliriously happy from this week of reunions."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is a cube!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","has tried hot glue, electrical tape, cigarette filters and zip ties to collar this stepper motor for a superlight turnbuckle. What gives?! Any suggestions?"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","doesn't know what she would do without the Comptons. Or how she got so lucky to have them as friends. <3!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","""You're like a disheveled doll. You know when you give a doll a hairdo, then it's never quite the same after? That's what your hair looks like."" -LH"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","don't let Jesus push on her table leg."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is finally happily making art in her apartment. Just had a delivery guy come in, look around quietly then say, ""Can I ask what is going on in here?"""
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is hiding out."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","loves a 23rd."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","KLo ftw!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","""oh hi i am laura 3.0, i live in new york and wear a sweater cape"" -JJC"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","seeks goldfish companion."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is 11:11, 11//11."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","will be at ArtZone 461 in San Francisco, Jan 9 - Feb 7. The Seduction of Duchamp 2: *PROPNAME*'s Revenge!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","anyone (ahem Dermot O'Deady, *PROPNAME*) want to Rock Band 2nite? Hollatcha girl."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","""when i become secretary of state, ill recommend you to the president for something cushy, like chief of mission to the duchy of luxembourg. or, if you piss me off between now and then, you're getting somalia"" -MH"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is still reeling from Blue Hill at Stone Barns last night. Unreal."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","always provided that �this testemonye of joy be careful done without any danger or disorder'."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","dreamt about Nonja all night."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","oh, *PROPNAME*! You make a robomama proud! From *PROPNAME*'s article: ""Ultimately, our empathy towards *PROPNAME* (ascribing human-like traits to her actions and form) is what makes her teaching so successful. Without anthropomorphizing her, viewers would have minimal desire to explore the perception of a robot. Yet..."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","OMG! The first baby of my generation in the Clan has been born!! Congrats to *PROPNAME* & *PROPNAME*!!!!! <3!!!!!!!!!!!!!!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","had a ridiculously fun reunion with *PROPNAME* and *PROPNAME*, and is heading over to see the *PROPNAME* before catching a plane home! See you tonight, America!!!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","misses you, DFL."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","just saw *PROPNAME* get tired & redock himself and is having MAJOR HEART MELT :~~~~~~~~~~~~~~~~~~~~~~~~~~"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","has seen him twice, so it's official. *PROPNAME* lives in this building. Any bets on how long it takes me to get on the Robot//Bear Talk Show?"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","it just started snowing at exactly 13:37."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is making internets!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","just went upstairs to find *PROPNAME* reading icanhascheezburger. Success!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","is back to her old life in the new world."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","spilled the beans about the squid corpse in her freezer during the robotics team meeting today."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","mended a giant American flag today and it felt Good."
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","looks forward to seeing your beautiful (moustachioed) faces tonight: Artzone 461 -> 500 Club -> ???, !!!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","Internet on a BART?? Unheard of!"
"f2026b8cb48aff9af31577ecbfda5c38","4.75","3","2.75","4","2.5","found the Wikipedia article on Common Sense vandalized; her epistemic foundation is cracked."
